trace_id,feature,kind,requirement_id,requirement,spec_path,api,implementation,tests,ci_evidence,classification,notes
015-FR-003,015,FR,FR-003,System MUST include an opaque geometry stage that accepts compatible opaque material bindings and rejects invalid or incomplete bindings with deterministic diagnostics.,specs/015-forward-rendering-pipeline/spec.md:93,Source/Renderer/Public/Renderer/FForward*.h; Source/Renderer/Public/Renderer/FMeshDrawCommand.h,Source/Renderer/Private/FForward*.cpp; Source/Renderer/Private/FMeshDrawCommand.cpp,Tests/RendererForwardPipelineTests.cpp; Tests/Main.cpp,.github/workflows/ci.yml; Build/*/Tests/StonerTest,FeatureMapped,"Feature-level evidence seed for forward planning, light selection, draw sorting, diagnostics, and render-graph declaration."
015-FR-004,015,FR,FR-004,"System MUST support a full PBR-style metallic-roughness material input set for opaque surfaces, including base color, metallic, roughness, normal-related inputs, occlusion, emissive, alpha, and extension slots.",specs/015-forward-rendering-pipeline/spec.md:94,Source/Renderer/Public/Renderer/FForward*.h; Source/Renderer/Public/Renderer/FMeshDrawCommand.h,Source/Renderer/Private/FForward*.cpp; Source/Renderer/Private/FMeshDrawCommand.cpp,Tests/RendererForwardPipelineTests.cpp; Tests/Main.cpp,.github/workflows/ci.yml; Build/*/Tests/StonerTest,FeatureMapped,"Feature-level evidence seed for forward planning, light selection, draw sorting, diagnostics, and render-graph declaration."
015-FR-005,015,FR,FR-005,System MUST support exactly one primary directional light contribution per frame and report a clear diagnostic when more than one candidate is submitted.,specs/015-forward-rendering-pipeline/spec.md:95,Source/Renderer/Public/Renderer/FForward*.h; Source/Renderer/Public/Renderer/FMeshDrawCommand.h,Source/Renderer/Private/FForward*.cpp; Source/Renderer/Private/FMeshDrawCommand.cpp,Tests/RendererForwardPipelineTests.cpp; Tests/Main.cpp,.github/workflows/ci.yml; Build/*/Tests/StonerTest,FeatureMapped,"Feature-level evidence seed for forward planning, light selection, draw sorting, diagnostics, and render-graph declaration."
015-FR-006,015,FR,FR-006,"System MUST support a configurable point light contribution limit with a default value of 4 lights per frame, and when submitted lights exceed the configured limit, the system MUST sort lights by deterministic influence such as distance and effectiveness before accepting the front N lights.",specs/015-forward-rendering-pipeline/spec.md:96,Source/Renderer/Public/Renderer/FForward*.h; Source/Renderer/Public/Renderer/FMeshDrawCommand.h,Source/Renderer/Private/FForward*.cpp; Source/Renderer/Private/FMeshDrawCommand.cpp,Tests/RendererForwardPipelineTests.cpp; Tests/Main.cpp,.github/workflows/ci.yml; Build/*/Tests/StonerTest,FeatureMapped,"Feature-level evidence seed for forward planning, light selection, draw sorting, diagnostics, and render-graph declaration."
015-FR-007,015,FR,FR-007,"System MUST prepare validated view data for each frame, including camera transform, view-projection information, viewport dimensions, and camera position.",specs/015-forward-rendering-pipeline/spec.md:97,Source/Renderer/Public/Renderer/FForward*.h; Source/Renderer/Public/Renderer/FMeshDrawCommand.h,Source/Renderer/Private/FForward*.cpp; Source/Renderer/Private/FMeshDrawCommand.cpp,Tests/RendererForwardPipelineTests.cpp; Tests/Main.cpp,.github/workflows/ci.yml; Build/*/Tests/StonerTest,FeatureMapped,"Feature-level evidence seed for forward planning, light selection, draw sorting, diagnostics, and render-graph declaration."
015-FR-008,015,FR,FR-008,"System MUST prepare validated light data for each frame, including stable influence ordering and validation of color, intensity, range, position, and direction fields as applicable.",specs/015-forward-rendering-pipeline/spec.md:98,Source/Renderer/Public/Renderer/FForward*.h; Source/Renderer/Public/Renderer/FMeshDrawCommand.h,Source/Renderer/Private/FForward*.cpp; Source/Renderer/Private/FMeshDrawCommand.cpp,Tests/RendererForwardPipelineTests.cpp; Tests/Main.cpp,.github/workflows/ci.yml; Build/*/Tests/StonerTest,FeatureMapped,"Feature-level evidence seed for forward planning, light selection, draw sorting, diagnostics, and render-graph declaration."
015-FR-009,015,FR,FR-009,System MUST support an environment background stage that can render a simple sky contribution when configured and otherwise falls back to a deterministic clear/background behavior.,specs/015-forward-rendering-pipeline/spec.md:99,Source/Renderer/Public/Renderer/FForward*.h; Source/Renderer/Public/Renderer/FMeshDrawCommand.h,Source/Renderer/Private/FForward*.cpp; Source/Renderer/Private/FMeshDrawCommand.cpp,Tests/RendererForwardPipelineTests.cpp; Tests/Main.cpp,.github/workflows/ci.yml; Build/*/Tests/StonerTest,FeatureMapped,"Feature-level evidence seed for forward planning, light selection, draw sorting, diagnostics, and render-graph declaration."
015-FR-010,015,FR,FR-010,System MUST support a transparent geometry stage for compatible transparent materials after opaque geometry and environment background preparation.,specs/015-forward-rendering-pipeline/spec.md:100,Source/Renderer/Public/Renderer/FForward*.h; Source/Renderer/Public/Renderer/FMeshDrawCommand.h,Source/Renderer/Private/FForward*.cpp; Source/Renderer/Private/FMeshDrawCommand.cpp,Tests/RendererForwardPipelineTests.cpp; Tests/Main.cpp,.github/workflows/ci.yml; Build/*/Tests/StonerTest,FeatureMapped,"Feature-level evidence seed for forward planning, light selection, draw sorting, diagnostics, and render-graph declaration."
015-FR-011,015,FR,FR-011,"System MUST sort transparent draw descriptions by camera-space depth from farthest to nearest for the active view, then by stable material id and stable object id for ties.",specs/015-forward-rendering-pipeline/spec.md:101,Source/Renderer/Public/Renderer/FForward*.h; Source/Renderer/Public/Renderer/FMeshDrawCommand.h,Source/Renderer/Private/FForward*.cpp; Source/Renderer/Private/FMeshDrawCommand.cpp,Tests/RendererForwardPipelineTests.cpp; Tests/Main.cpp,.github/workflows/ci.yml; Build/*/Tests/StonerTest,FeatureMapped,"Feature-level evidence seed for forward planning, light selection, draw sorting, diagnostics, and render-graph declaration."
015-FR-012,015,FR,FR-012,System MUST produce reusable draw descriptions for mesh/material/view combinations so repeated frame preparation can demonstrate stable draw identity and ordering.,specs/015-forward-rendering-pipeline/spec.md:102,Source/Renderer/Public/Renderer/FForward*.h; Source/Renderer/Public/Renderer/FMeshDrawCommand.h,Source/Renderer/Private/FForward*.cpp; Source/Renderer/Private/FMeshDrawCommand.cpp,Tests/RendererForwardPipelineTests.cpp; Tests/Main.cpp,.github/workflows/ci.yml; Build/*/Tests/StonerTest,FeatureMapped,"Feature-level evidence seed for forward planning, light selection, draw sorting, diagnostics, and render-graph declaration."
015-FR-013,015,FR,FR-013,System MUST integrate material resource requirements into frame resource declarations without exposing backend-specific resource handles at the Renderer feature boundary.,specs/015-forward-rendering-pipeline/spec.md:103,Source/Renderer/Public/Renderer/FForward*.h; Source/Renderer/Public/Renderer/FMeshDrawCommand.h,Source/Renderer/Private/FForward*.cpp; Source/Renderer/Private/FMeshDrawCommand.cpp,Tests/RendererForwardPipelineTests.cpp; Tests/Main.cpp,.github/workflows/ci.yml; Build/*/Tests/StonerTest,FeatureMapped,"Feature-level evidence seed for forward planning, light selection, draw sorting, diagnostics, and render-graph declaration."
015-FR-014,015,FR,FR-014,"System MUST provide deterministic diagnostics for invalid view data, invalid output targets, unsupported material domains or blends, missing shader/material bindings, incomplete PBR surface inputs, excessive lights, and incompatible transparent objects.",specs/015-forward-rendering-pipeline/spec.md:104,Source/Renderer/Public/Renderer/FForward*.h; Source/Renderer/Public/Renderer/FMeshDrawCommand.h,Source/Renderer/Private/FForward*.cpp; Source/Renderer/Private/FMeshDrawCommand.cpp,Tests/RendererForwardPipelineTests.cpp; Tests/Main.cpp,.github/workflows/ci.yml; Build/*/Tests/StonerTest,FeatureMapped,"Feature-level evidence seed for forward planning, light selection, draw sorting, diagnostics, and render-graph declaration."
015-FR-015,015,FR,FR-015,"System MUST provide a human-readable frame debug dump that includes accepted passes, rejected items, draw counts, light counts, resource requirements, and ordering decisions.",specs/015-forward-rendering-pipeline/spec.md:105,Source/Renderer/Public/Renderer/FForward*.h; Source/Renderer/Public/Renderer/FMeshDrawCommand.h,Source/Renderer/Private/FForward*.cpp; Source/Renderer/Private/FMeshDrawCommand.cpp,Tests/RendererForwardPipelineTests.cpp; Tests/Main.cpp,.github/workflows/ci.yml; Build/*/Tests/StonerTest,FeatureMapped,"Feature-level evidence seed for forward planning, light selection, draw sorting, diagnostics, and render-graph declaration."
015-FR-016,015,FR,FR-016,System MUST allow the forward frame plan to be tested without requiring a real display window or user input system.,specs/015-forward-rendering-pipeline/spec.md:106,Source/Renderer/Public/Renderer/FForward*.h; Source/Renderer/Public/Renderer/FMeshDrawCommand.h,Source/Renderer/Private/FForward*.cpp; Source/Renderer/Private/FMeshDrawCommand.cpp,Tests/RendererForwardPipelineTests.cpp; Tests/Main.cpp,.github/workflows/ci.yml; Build/*/Tests/StonerTest,FeatureMapped,"Feature-level evidence seed for forward planning, light selection, draw sorting, diagnostics, and render-graph declaration."
015-FR-017,015,FR,FR-017,System MUST preserve deterministic behavior across repeated preparation of equivalent frame inputs.,specs/015-forward-rendering-pipeline/spec.md:107,Source/Renderer/Public/Renderer/FForward*.h; Source/Renderer/Public/Renderer/FMeshDrawCommand.h,Source/Renderer/Private/FForward*.cpp; Source/Renderer/Private/FMeshDrawCommand.cpp,Tests/RendererForwardPipelineTests.cpp; Tests/Main.cpp,.github/workflows/ci.yml; Build/*/Tests/StonerTest,FeatureMapped,"Feature-level evidence seed for forward planning, light selection, draw sorting, diagnostics, and render-graph declaration."
015-FR-018,015,FR,FR-018,System MUST allow frames with geometry but no accepted lights to prepare with a constant ambient-only fallback and a deterministic diagnostic.,specs/015-forward-rendering-pipeline/spec.md:108,Source/Renderer/Public/Renderer/FForward*.h; Source/Renderer/Public/Renderer/FMeshDrawCommand.h,Source/Renderer/Private/FForward*.cpp; Source/Renderer/Private/FMeshDrawCommand.cpp,Tests/RendererForwardPipelineTests.cpp; Tests/Main.cpp,.github/workflows/ci.yml; Build/*/Tests/StonerTest,FeatureMapped,"Feature-level evidence seed for forward planning, light selection, draw sorting, diagnostics, and render-graph declaration."
015-FR-019,015,FR,FR-019,"System MUST exclude real GPU execution, presentation to a window or swapchain, shadow mapping, post-processing, deferred rendering, and application-level scene ownership from this feature.",specs/015-forward-rendering-pipeline/spec.md:109,Source/Renderer/Public/Renderer/FForward*.h; Source/Renderer/Public/Renderer/FMeshDrawCommand.h,Source/Renderer/Private/FForward*.cpp; Source/Renderer/Private/FMeshDrawCommand.cpp,Tests/RendererForwardPipelineTests.cpp; Tests/Main.cpp,.github/workflows/ci.yml; Build/*/Tests/StonerTest,FeatureMapped,"Feature-level evidence seed for forward planning, light selection, draw sorting, diagnostics, and render-graph declaration."
015-SC-001,015,SC,SC-001,"A representative scene with one camera, one directional light, at least four opaque objects, and two transparent objects can be prepared into a complete forward frame plan in under 1 second on a development machine.",specs/015-forward-rendering-pipeline/spec.md:125,Source/Renderer/Public/Renderer/FForward*.h; Source/Renderer/Public/Renderer/FMeshDrawCommand.h,Source/Renderer/Private/FForward*.cpp; Source/Renderer/Private/FMeshDrawCommand.cpp,Tests/RendererForwardPipelineTests.cpp; Tests/Main.cpp,.github/workflows/ci.yml; Build/*/Tests/StonerTest,FeatureMapped,"Feature-level evidence seed for forward planning, light selection, draw sorting, diagnostics, and render-graph declaration."
015-SC-002,015,SC,SC-002,"Repeating frame preparation 20 times with identical inputs produces identical pass order, draw order, diagnostics, and debug dump output in 100% of runs.",specs/015-forward-rendering-pipeline/spec.md:126,Source/Renderer/Public/Renderer/FForward*.h; Source/Renderer/Public/Renderer/FMeshDrawCommand.h,Source/Renderer/Private/FForward*.cpp; Source/Renderer/Private/FMeshDrawCommand.cpp,Tests/RendererForwardPipelineTests.cpp; Tests/Main.cpp,.github/workflows/ci.yml; Build/*/Tests/StonerTest,FeatureMapped,"Feature-level evidence seed for forward planning, light selection, draw sorting, diagnostics, and render-graph declaration."
015-SC-003,015,SC,SC-003,"The system reports actionable diagnostics for at least 10 distinct invalid input cases, including invalid view data, missing material binding, incomplete PBR surface inputs, incompatible transparency, excessive point lights, and missing output target.",specs/015-forward-rendering-pipeline/spec.md:127,Source/Renderer/Public/Renderer/FForward*.h; Source/Renderer/Public/Renderer/FMeshDrawCommand.h,Source/Renderer/Private/FForward*.cpp; Source/Renderer/Private/FMeshDrawCommand.cpp,Tests/RendererForwardPipelineTests.cpp; Tests/Main.cpp,.github/workflows/ci.yml; Build/*/Tests/StonerTest,FeatureMapped,"Feature-level evidence seed for forward planning, light selection, draw sorting, diagnostics, and render-graph declaration."
015-SC-004,015,SC,SC-004,"A frame containing more point lights than the configured limit still prepares successfully when at least one valid light and one valid draw remain, defaults to accepting 4 point lights unless configured otherwise, and reports exactly how many lights were accepted and rejected.",specs/015-forward-rendering-pipeline/spec.md:128,Source/Renderer/Public/Renderer/FForward*.h; Source/Renderer/Public/Renderer/FMeshDrawCommand.h,Source/Renderer/Private/FForward*.cpp; Source/Renderer/Private/FMeshDrawCommand.cpp,Tests/RendererForwardPipelineTests.cpp; Tests/Main.cpp,.github/workflows/ci.yml; Build/*/Tests/StonerTest,FeatureMapped,"Feature-level evidence seed for forward planning, light selection, draw sorting, diagnostics, and render-graph declaration."
